Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
adoptiegezin	substantief	1.0	3533	300378	gezin dat een of meer kinderen adopteert of geadopteerd heeft	gezin met adoptiekinderen	gezin dat kinderen adopteert	0.9009497165679932	0.7471086978912354	0.8168489336967468	0.7428945899009705	0.7804718017578125	0.9335818290710449
adoptiegezin	substantief	2.0	3533	301185	gezin dat als het ware is geadopteerd door derden en wordt geholpen op bijvoorbeeld financieel of sociaal-emotioneel gebied	gezin dat geadopteerd is	gezin dat een kind of kinderen adopteert	0.7451889514923096	0.6526172757148743	0.6958377957344055	0.612276017665863	0.7026686072349548	0.6419467329978943
advertentieblad	substantief	1.0	3605	3606	blad, krantje dat uitsluitend of in ieder geval veel advertenties bevat, vaak gratis en meestal ook lokaal verspreid	blad met veel advertenties	blad waarin veel advertenties staan	0.8007426261901855	0.6376094818115234	0.7099250555038452	0.6921764016151428	0.8053203225135803	0.9243285655975342
advertentieblad	substantief	2.0	3605	599222	roepnaam van het officiële publicatieblad van de Surinaamse overheid	publicatieblad van de Surinaamse overheid	publicatieblad dat door de Surinaamse overheid wordt uitgegeven	0.8509300947189331	0.8229137659072876	0.8366875052452087	0.8534848093986511	0.727685272693634	0.9140713214874268
aed-toestel	substantief	1.0	873214	873215	draagbaar EHBO-apparaat dat bij een acute hartstilstand het hartritme analyseert en als er sprake is van een verstoord hartritme dit herstelt door een elektrische schok te geven	draagbaar apparaat dat hartritme herstelt	draagbaar apparaat dat tijdens een hartstilstand het hartritme herstelt	0.9198997020721436	0.7883792519569397	0.8490766286849976	0.8175252079963684	0.731834352016449	0.9169384241104126
afbestelling	substantief	1.0	448587	596917	het laten weten dat men alsnog van de bestelling van iets afziet	het afzien van een bestelling	het afzien van een bestelling, bijvoorbeeld bij een webshop	0.7064103484153748	0.7149525880813599	0.7106558084487915	0.7494582533836365	0.7489199638366699	0.9205974340438843
affiliate marketing	substantief	1.0	967474	967477	vorm van internetmarketing waarbij een internetbedrijf gebruikmaakt van een zogeheten affiliate of affiliaat , een partneronderneming die op haar website, blog, socialemediakanaal etc. de producten van het internetbedrijf promoot in ruil voor commissie per hieruit voortvloeiende transactie	internetmarketing mbv een affiliaat	internetmarketing waarbij iemand een bepaald product of dienst verkoopt aan een andere partij, bijvoorbeeld een webshop	0.7476868629455566	0.6527109146118164	0.6969782114028931	0.6886014342308044	0.708692729473114	0.3233484625816345
afgezant	substantief	1.0	4033	4034	iemand, meestal een diplomaat, die door een vorst, een staatshoofd of een ander machtig persoon of door een staat, een regering of een internationale politieke organisatie als de VN of de EU, met een bepaalde opdracht of een bepaald bericht naar een andere vorst, een ander staatshoofd, een andere staat of regering wordt gezonden of wordt afgevaardigd	diplomaat afgevaardigde	iemand die voor zijn beroep of uit liefhebberij naar een ander land of een ander land reist	0.7346341013908386	0.6882886290550232	0.7107066512107849	0.3332541882991791	0.4951713979244232	0.1832149624824524
afgezant	substantief	2.0	4033	4035	iemand die pretendeert door God of een god gezonden te zijn	religieuze boodschapper	iemand die voor zijn beroep of uit liefhebberij een religieuze boodschap verspreidt	0.7037698030471802	0.7301722764968872	0.7167279720306396	0.5910761952400208	0.7965021133422852	0.8222858905792236
afgezant	substantief	1.1	4033	4036	iemand die namens iemand of iets wordt afgevaardigd	afgevaardigde	iemand die zich voor zijn beroep of uit liefhebberij bezighoudt met het vertegenwoordigen van iemand of iets	0.705359935760498	0.7918060421943665	0.746087372303009	0.6616737246513367	0.7678614854812622	0.7774226069450378
Afghaans	adjectief	1.0	4059	4060	kenmerkend voor Afghanistan	van, uit, in Afghanistan	van het Afghaanse volk	0.6996519565582275	0.6866345405578613	0.6930821537971497	0.6846361756324768	0.4685194790363312	0.7023807764053345
Afghaans	substantief	2.0	4059	509250	tot het Indo-Iraans en de Indo-Europese taalfamilie behorende taal die in Afghanistan gesproken en geschreven wordt	taal van Afghanistan	taal die gesproken wordt in Afghanistan	0.8751363754272461	0.6920324563980103	0.7728877067565918	0.5978482365608215	0.7574397921562195	0.7106372117996216
Afghaans	adjectief	3.0	4059	509268	behorend tot het Afghaans, de taal die in Afghanistan gesproken en geschreven wordt	van, in het Afghaans	van het Afghaans	0.8230060338973999	0.6748102307319641	0.7415767908096313	0.5584278702735901	0.6146138906478882	0.6126798391342163
afgrijselijk	adjectief	1.0	4093	4094	in hoge mate afschuwelijk of verschrikkelijk verschrikkelijk lelijk	afgrijzen opwekkend verschrikkelijk lelijk	zeer afgrijselijk verschrikkelijk lelijk	0.8554959297180176	0.8293695449829102	0.8422301411628723	0.8448932766914368	0.6660840511322021	0.875150203704834
afkeuringswaardig	adjectief	1.0	195699	195701	door zijn kwaliteiten of eigenschappen afkeuring verdienend	afkeurenswaardig	waardig om afgekeurd te worden	0.687509298324585	0.6543296575546265	0.6705092191696167	0.5881215929985046	0.5197075605392456	0.8763713836669922
afkoken	werkwoord	1.0	410941	886403	door verhitting in een kokende vloeistof gaar of bruikbaar maken	iets koken totdat het gaar is	iets koken totdat het gaar is	0.7446596026420593	0.6645900011062622	0.7023501396179199	0.5939077138900757	0.7746758460998535	0.7750155329704285
afkoken	werkwoord	3.0	410941	886404	koken totdat het helemaal schoon is	schoon koken	iets schoon koken	0.8007824420928955	0.7446881532669067	0.7717173099517822	0.616083562374115	0.44470417499542236	0.7136517763137817
afkoken	werkwoord	4.0	410941	886419	met zuur of een mengsel van zuur en water schoonbranden	met zuur schoonbranden	met zuur schoonbranden	0.8795977234840393	0.7415982484817505	0.8047245144844055	0.518642783164978	0.4368453919887543	0.7800166010856628
AFM	substantief	1.0	4313	4314	Autoriteit Financiële Markten, Nederlandse instantie die toezicht houdt op de instellingen en personen die werkzaam zijn in de financiële markten, zoals accountants, banken, beurzen, pensioenfondsen, verzekeringsmaatschappijen en andere financiële dienstverleners	Autoriteit Financiële Markten	Autoriteit Financiële Markten, Nederlandse overheidsinstantie die zich bezighoudt met de regulering van de financiële markten	0.8374561071395874	0.7204105257987976	0.7745364308357239	0.7634950876235962	0.8038812875747681	0.9349312782287598
AFM	substantief	2.0	4313	670282	(Engels) acute flaccid myelitis , te vertalen als 'acute slappe verlamming door ruggenmergontsteking', ernstige, vooral bij kinderen onder de negen jaar voorkomende ziekte die op polio lijkt, met verkoudheidsklachten begint en verlamming van de ledematen en soms ook van het middenrif tot gevolg heeft	acute flaccid myelitis	acute flaccid myelitis, ontsteking van het centrale zenuwstelsel waarbij het zenuwstelsel in spasmen raakt	0.7368294596672058	0.6716563701629639	0.7027350664138794	0.5108945965766907	0.7277317047119141	0.2816935181617737
afrekencultuur	substantief	1.0	4441	4442	cultuur waarin personen, instellingen of organisaties die een bepaalde verantwoordelijkheid dragen, worden afgerekend op hun prestaties	cultuur waarin wordt afgerekend op prestaties	cultuur waarin iemand of iets wordt afgerekend op zijn of haar prestaties	0.8632924556732178	0.7863080501556396	0.823003888130188	0.7312594652175903	0.7382552027702332	0.934537410736084
afrotsen	werkwoord	1.0	330343	330344	met enige snelheid doortrekken	snel doorkruisen	snel doorkruisen	0.7917488217353821	0.7644137144088745	0.7778411507606506	0.6008744239807129	0.4956655204296112	0.750848650932312
afrotsen	werkwoord	2.0	330343	330346	langsgaan bij	aflopen	ergens vanaf lopen	0.7641624808311462	0.7756789922714233	0.7698776721954346	0.47923544049263	0.4297085106372833	0.577343225479126
afscheidspremie	substantief	1.0	4558	4559	extra premie die aan een werknemer wordt uitbetaald bij ontslag en die bovenop de wettelijk verplichte ontslagvergoeding komt	premie bij ontslag	premie die wordt uitgekeerd aan werknemers bij het afscheid van een bedrijf	0.8132283687591553	0.7423017621040344	0.7761480808258057	0.8228095173835754	0.7904237508773804	0.6815125942230225
afstandsmoeder	substantief	1.0	4739	4740	moeder die een of meer kinderen heeft afgestaan voor adoptie	moeder die kinderen afstaat	moeder die voor haar beroep of uit liefhebberij kinderen afstaat van hun ouders	0.7171029448509216	0.7565515041351318	0.7362991571426392	0.45687440037727356	0.7100463509559631	0.6828144788742065
afstudeerhotel	substantief	1.0	552075	552076	hotel bestemd voor afstuderende studenten die zijn vastgelopen en extra hulp en begeleiding nodig hebben bij de laatste fase van hun studie, meestal de eindscriptie, waarbij zij eerst een intakegesprek hebben, vervolgens drie dagen in het hotel verblijven en daarna concrete opdrachten krijgen, waarna de sessie, die in totaal vijf weken duurt, uiteindelijk wordt besloten met een verblijf van twee dagen in het hotel	hotel voor afstudeerders	hotel dat speciaal is ingericht voor afstudeerders	0.6912114024162292	0.5676068067550659	0.6233407258987427	0.513070285320282	0.7951630353927612	0.6672166585922241
afstudeerjaar	substantief	1.0	4809	239730	jaar waarin iemand afstudeert of afgestudeerd is	jaar van afstuderen	jaar waarin iemand afstudeert	0.9295188784599304	0.8607258796691895	0.8938005566596985	0.8372423052787781	0.7102947235107422	0.9466041326522827
afterclub	substantief	1.0	4852	4853	club, uitgaansgelegenheid, meestal een dansgelegenheid, waar men nog terechtkan nadat andere clubs of uitgaansgelegenheden al gesloten zijn	uitgaansgelegenheid voor na het uitgaan	uitgaansgelegenheid waar men na het uitgaan kan relaxen	0.7565574645996094	0.734582245349884	0.7454079985618591	0.6359659433364868	0.7677549123764038	0.5500202178955078
afvalpreventie	substantief	1.0	4967	4968	het gericht nemen van maatregelen en/of het doelbewust in acht nemen daarvan om het ontstaan van grote hoeveelheden afval te voorkomen	preventie van het ontstaan van veel afval	preventie van het ontstaan van veel afval	0.8202283978462219	0.6594398617744446	0.7310980558395386	0.653372585773468	0.702033519744873	0.9037206172943115
afzadelen	werkwoord	1.0	479740	935397	het zadel van hun rug verwijderen	van het zadel ontdoen	ontdoen van het zadel van een paard	0.7675093412399292	0.7499353885650635	0.7586206197738647	0.5627833008766174	0.6378618478775024	0.8115397691726685
afzuigkap	substantief	1.0	5320	5321	apparaat voor het wegzuigen van damp en nare luchtjes, met name de damp en de lucht die vrijkomen bij het bereiden van voedsel, in keukens en andere ruimtes	apparaat om weg te zuigen	apparaat dat gebruikt wordt om stof en vuil weg te zuigen	0.7773202657699585	0.6942123174667358	0.7334194183349609	0.5856825113296509	0.7150631546974182	0.8271932601928711
agendaseks	substantief	1.0	213951	213952	seks waarvoor een stel speciaal een afspraak heeft gemaakt, omdat hun leven zo druk is door carrière en/of kinderen dat het er spontaan niet van komt	seks volgens afspraak	seksuele handeling die volgens een afspraak wordt verricht	0.7667958736419678	0.6809067726135254	0.7213034629821777	0.5392075181007385	0.7775834798812866	0.8229891061782837
agnoste	substantief	1.0	5394	5395	vrouw die het niet mogelijk acht om het bestaan of niet-bestaan van hogere machten aan te tonen	vrouwelijke agnost	vrouw die zich voor haar beroep of uit liefhebberij bezighoudt met het bestuderen van de leer van de agnostiek	0.7040815949440002	0.7130419015884399	0.7085334062576294	0.5586913824081421	0.7857277393341064	0.321193128824234
agressiecoach	substantief	1.0	5433	5434	coach die zich voor zijn beroep bezighoudt met het begeleiden van mensen die gemakkelijk agressief gedrag vertonen of die werknemers leert om te gaan met agressief gedrag op de werkvloer	coach die zich bezighoudt met agressieproblemen	coach die zich bezighoudt met het oplossen van problemen met agressie	0.8628566861152649	0.7399595975875854	0.7966965436935425	0.7305094003677368	0.6417552828788757	0.547892689704895
agrotoerist	substantief	1.0	5466	5467	iemand die ter ontspanning of recreatie afreist naar het platteland om daar op een boerderij te verblijven en actief mee te helpen met de boer op het land	iemand die afreist naar en meehelpt op het platteland	iemand die afreist naar en meehelpt op het platteland, voor zijn beroep of uit liefhebberij	0.7857370376586914	0.7251577377319336	0.7542328834533691	0.7871124148368835	0.729240357875824	0.8277624249458313
aha-effect	substantief	1.0	392378	497659	effect dat optreedt als men na lang nadenken ineens de oplossing van een probleem voor zich ziet	effect bij oplossing van een probleem	effect dat optreedt bij het oplossen van een probleem	0.877887487411499	0.7667336463928223	0.8185543417930603	0.6476121544837952	0.7078390717506409	0.9254859685897827
ajuus	tussenwerpsel	1.0	462343	650386	tussenwerpsel waarmee men afscheid neemt van iemand of van meerdere personen	als afscheidsgroet gebruikt woord	woord dat als afscheidsgroet gebruikt wordt	0.6897647380828857	0.6750137805938721	0.6823095083236694	0.5810379981994629	0.5712010860443115	0.8948405981063843
akela	substantief	1.0	5540	5541	mannelijke of vrouwelijke groepsleider van een groep welpen bij de scouting	leider van een groep welpen	iemand die de leiding heeft over een groep welpen	0.7528892755508423	0.6937545537948608	0.722113311290741	0.7618932127952576	0.6881941556930542	0.8754894733428955
al zijn eieren in een mand leggen	verbinding	1.0	911909	911910	al zijn geld in een onderneming investeren	alles op een en hetzelfde doel richten	alles op een en hetzelfde doel richten	0.7073311805725098	0.6950254440307617	0.7011243104934692	0.5646728873252869	0.7522386312484741	0.9163931608200073
alarmpieper	substantief	1.0	5625	5626	pieper die afgaat bij alarmdiensten in het geval van een spoedsituatie of een andere alarmerende situatie	pieper die afgaat bij alarmdiensten	pieper die afgaat bij alarmdiensten, zoals de politie, de brandweer en de brandweerlieden	0.8247175216674805	0.7953189015388489	0.8097514510154724	0.6419270634651184	0.4646684229373932	0.7766417264938354
alarmpieper	substantief	2.0	5625	5627	pieper waarmee iemand in het geval van een spoedsituatie alarm kan slaan, bv. als hij bedreigd of aangevallen wordt	pieper om alarm mee te slaan	pieper die wordt gebruikt om alarm mee te slaan	0.8005962371826172	0.690169632434845	0.7412931323051453	0.47826284170150757	0.5465981364250183	0.9295016527175903
Albanees	substantief	2.0	5641	5642	iemand die behoort tot het Albanese volk	iemand uit Albanië	iemand die behoort tot het Albanese volk	0.9999998807907104	0.9999998807907104	0.9999998807907104	0.9838798642158508	0.8217318058013916	0.9739900827407837
