Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	model_long_definition	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
aanwezig	adjectief	1.1	1760	563692	voor gebruik beschikbaar op een bepaalde plaats	beschikbaar	"Korte definitie: beschikbaar
Lange definitie: aanwezig of beschikbaar in de zin dat iets of iemand beschikbaar of toegankelijk is voor gebruik, overweging of interactie. Dit kan betrekking hebben op fysieke aanwezigheid, beschikbaarheid van middelen, of beschikbaarheid van informatie of kennis."	aanwezig of beschikbaar in de zin dat iets of iemand beschikbaar of toegankelijk is voor gebruik, overweging of interactie. Dit kan betrekking hebben op fysieke aanwezigheid, beschikbaarheid van middelen, of beschikbaarheid van informatie of kennis.	0.6023446321487427	0.6671469807624817	0.6330918073654175	0.5418376326560974	0.6945676803588867	0.6894950270652771
aanwezig	adjectief	1.2	1760	563683	sterk de aandacht op zich vestigend	opvallend of overheersend	"aanwezig (bijvoeglijk naamwoord; bijwoord: aanwezig; zelfstandig naamwoord: aanwezigheid; gerund: aanwezig zijn; zelfstandig werkwoord: aanwezig maken; bijwoordelijke bepaling: aanwezig bij)

1. Opvallend of overheersend in de aanwezigheid van iets of iemand.
2. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een situatie of omgeving.
3. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een gesprek of discussie.
4. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in iemands gedachten of gevoelens.
5. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in iemands herinneringen of ervaringen.
6. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een verhaal of beschrijving.
7. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een artistiek werk, zoals een schilderij of muziekstuk.
8. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een wetenschappelijk experiment of onderzoek.
9. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een juridisch proces of debat.
10. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een religieuze ceremonie of ritueel.
11. Aanwezig in de zin dat iets of iem"	"aanwezig (bijvoeglijk naamwoord; bijwoord: aanwezig; zelfstandig naamwoord: aanwezigheid; gerund: aanwezig zijn; zelfstandig werkwoord: aanwezig maken; bijwoordelijke bepaling: aanwezig bij)

1. Opvallend of overheersend in de aanwezigheid van iets of iemand.
2. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een situatie of omgeving.
3. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een gesprek of discussie.
4. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in iemands gedachten of gevoelens.
5. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in iemands herinneringen of ervaringen.
6. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een verhaal of beschrijving.
7. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een artistiek werk, zoals een schilderij of muziekstuk.
8. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een wetenschappelijk experiment of onderzoek.
9. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een juridisch proces of debat.
10. Aanwezig in de zin dat iets of iemand duidelijk en onmiskenbaar aanwezig is in een religieuze ceremonie of ritueel.
11. Aanwezig in de zin dat iets of iem"	0.4296928644180298	0.5568318963050842	0.48506981134414673	0.47026365995407104	0.7017356753349304	0.28344979882240295
aardappelgeweer	substantief	1.0	284958	284959	op een geweer lijkend schiettuig waarmee aardappels en gelijkaardige voorwerpen weggeschoten kunnen worden	schiettuig	"Woord: aardappelgeweer
Korte definitie: schiettuig
Lange definitie: een schiettuig dat speciaal ontworpen is voor het afschieten van aardappelen, vaak gebruikt in de landbouw voor het oogsten van gewassen."	een schiettuig dat speciaal ontworpen is voor het afschieten van aardappelen, vaak gebruikt in de landbouw voor het oogsten van gewassen.	0.7290244102478027	0.7441806197166443	0.7365245223045349	0.6299765110015869	0.5205890536308289	0.6767064332962036
aardappelpuree	substantief	1.0	1879	1880	gerecht dat bestaat uit puree van aardappelen	puree van aardappelen	aardappelpuree: een gerecht gemaakt door aardappelen te koken, te pureren en op smaak te brengen met zout, peper of andere kruiden, vaak geserveerd als bijgerecht bij andere maaltijden.	aardappelpuree: een gerecht gemaakt door aardappelen te koken, te pureren en op smaak te brengen met zout, peper of andere kruiden, vaak geserveerd als bijgerecht bij andere maaltijden.	0.6399589776992798	0.7437350749969482	0.6879554390907288	0.6381749510765076	0.8024202585220337	0.9239277839660645
aardgasbus	substantief	1.0	226574	226577	autobus die op aardgas rijdt en daardoor milieuvriendelijker en goedkoper in gebruik is	autobus die op aardgas rijdt	autobus die is uitgerust met een motor die aardgas als brandstof gebruikt, waarbij het aardgas wordt omgezet in energie om de bus aan te drijven.	autobus die is uitgerust met een motor die aardgas als brandstof gebruikt, waarbij het aardgas wordt omgezet in energie om de bus aan te drijven.	0.6911802291870117	0.6585657596588135	0.6744789481163025	0.67092365026474	0.7141582369804382	0.9240678548812866
aardolieproduct	substantief	1.0	2000	2001	product waarin aardolie de belangrijkste grondstof is	product van aardolie	Een aardolieproduct is een materiaal dat verkregen wordt uit aardolie na een proces van raffinage en verwerking, waarbij verschillende componenten van de oorspronkelijke ruwe olie worden gescheiden en gezuiverd voor verschillende toepassingen. Dit kan variëren van brandstoffen zoals benzine, diesel en kerosine, tot grondstoffen voor de chemische industrie, smeermiddelen zoals motorolie, en andere producten zoals asfalt. Aardolieproducten zijn essentieel voor de energievoorziening en de chemische industrie.	Een aardolieproduct is een materiaal dat verkregen wordt uit aardolie na een proces van raffinage en verwerking, waarbij verschillende componenten van de oorspronkelijke ruwe olie worden gescheiden en gezuiverd voor verschillende toepassingen. Dit kan variëren van brandstoffen zoals benzine, diesel en kerosine, tot grondstoffen voor de chemische industrie, smeermiddelen zoals motorolie, en andere producten zoals asfalt. Aardolieproducten zijn essentieel voor de energievoorziening en de chemische industrie.	0.6013408899307251	0.700420618057251	0.6471101641654968	0.71820068359375	0.7659531831741333	0.7424669861793518
aardvarken	substantief	1.0	209684	209685	zoogdier met een snuit die sterk lijkt op die van een varken en met lange, spitse oren als van een ezel, dat leeft in Midden-Afrika en zuidelijk Afrika	Afrikaans zoogdier met varkenssnuit	Aardvarken: Afrikaans zoogdier met een varkenssnuit, bekend om zijn lange, naar boven toe gebogen slagtanden en dikke knobbels onder de ogen en op de snuit, die het gebruikt om termietenheuvels te graven. Het aardvarken is een solitair dier dat voornamelijk 's nachts actief is en een belangrijke rol speelt in de ecologie van de Afrikaanse savannes.	Aardvarken: Afrikaans zoogdier met een varkenssnuit, bekend om zijn lange, naar boven toe gebogen slagtanden en dikke knobbels onder de ogen en op de snuit, die het gebruikt om termietenheuvels te graven. Het aardvarken is een solitair dier dat voornamelijk 's nachts actief is en een belangrijke rol speelt in de ecologie van de Afrikaanse savannes.	0.6865969896316528	0.7317157983779907	0.7084386944770813	0.6319302916526794	0.6134858727455139	0.23617829382419586
Abcoudens	adjectief	2.0	563046	563091	van een sportclub, vereniging of andere groep uit Abcoude	van een club e.d. uit Abcoude	Abcoudens: van een club e.d. uit Abcoude, waarbij 'Abcoudens' verwijst naar een verzamelnaam voor leden of aanhangers van een sportclub, vereniging of andere groep uit Abcoude.	Abcoudens: van een club e.d. uit Abcoude, waarbij 'Abcoudens' verwijst naar een verzamelnaam voor leden of aanhangers van een sportclub, vereniging of andere groep uit Abcoude.	0.7075865864753723	0.8804821968078613	0.7846226692199707	0.6869766116142273	0.6386499404907227	0.8520562648773193
aberratie	substantief	1.0	2159	310853	optisch verschijnsel waarbij lichtstralen na breking in een lens, lenzenstelsel of spiegel niet samenvallen in een brandpunt, waardoor een wat onscherpe afbeelding ontstaat	afwijking van de ideale beeldvorming	Een aberratie is een afwijking van de ideale beeldvorming, waarbij iets of iemand niet voldoet aan de verwachtingen of normen die gewoonlijk als standaard of ideaal worden beschouwd. Dit kan variëren van een fysieke afwijking in de natuurwetenschappen tot een gedragspatroon dat afwijkt van wat als sociaal acceptabel wordt beschouwd.	Een aberratie is een afwijking van de ideale beeldvorming, waarbij iets of iemand niet voldoet aan de verwachtingen of normen die gewoonlijk als standaard of ideaal worden beschouwd. Dit kan variëren van een fysieke afwijking in de natuurwetenschappen tot een gedragspatroon dat afwijkt van wat als sociaal acceptabel wordt beschouwd.	0.6351228952407837	0.6667956113815308	0.6505740284919739	0.5691967606544495	0.8041157722473145	0.28839176893234253
aberratie	substantief	2.0	2159	2161	verschijnsel waarbij sterrenlicht niet exact van de bron lijkt te komen voor een bewegende waarnemer, waardoor de waarnemer sterren op andere plaatsen ziet, dan waar zij zich werkelijk bevinden	schijnbare verplaatsing van de sterren	"Korte definitie: schijnbare verplaatsing van de sterren

Lange definitie: een astronomisch verschijnsel waarbij een ster of ander hemellichaam lijkt te bewegen ten opzichte van de achtergrond van sterren, wat in werkelijkheid een illusie is veroorzaakt door de beweging van de waarnemer ten opzichte van het hemellichaam. Dit fenomeen treedt op wanneer de waarnemer zich verplaatst ten opzichte van de sterrenhemel, waardoor de positie van de sterren ten opzichte van elkaar lijkt te veranderen, terwijl in werkelijkheid de waarnemer zelf beweegt."	een astronomisch verschijnsel waarbij een ster of ander hemellichaam lijkt te bewegen ten opzichte van de achtergrond van sterren, wat in werkelijkheid een illusie is veroorzaakt door de beweging van de waarnemer ten opzichte van het hemellichaam. Dit fenomeen treedt op wanneer de waarnemer zich verplaatst ten opzichte van de sterrenhemel, waardoor de positie van de sterren ten opzichte van elkaar lijkt te veranderen, terwijl in werkelijkheid de waarnemer zelf beweegt.	0.7017615437507629	0.7680916786193848	0.7334299683570862	0.7373369336128235	0.6771391034126282	0.7126038074493408
aberratie	substantief	3.0	2159	2160	iets dat afwijkt of afdwaalt van wat normaal gevonden wordt	afwijking	"Korte definitie: afwijking
Lange definitie: een afwijking van de norm, een ongewoon of onverwacht fenomeen of gedrag dat afwijkt van wat als standaard of verwacht wordt beschouwd. Dit kan zowel in de natuurlijke wereld als in menselijke activiteiten en gedragingen voorkomen."	een afwijking van de norm, een ongewoon of onverwacht fenomeen of gedrag dat afwijkt van wat als standaard of verwacht wordt beschouwd. Dit kan zowel in de natuurlijke wereld als in menselijke activiteiten en gedragingen voorkomen.	0.6676764488220215	0.7769597172737122	0.7181845903396606	0.6828120350837708	0.7867629528045654	0.9341595768928528
abonnementhouder	substantief	1.0	2207	2208	iemand die ergens een abonnement voor heeft, bv. voor de trein of voor de dierentuin, meestal met een bijbehorende abonnementskaart die op verzoek getoond moet worden	iemand met een abonnement	"Korte definitie: houder van een abonnement
Lange definitie: persoon die een abonnement heeft op een dienst of product, zoals een krant, tijdschrift, telefoondienst, kabelmaatschappij, streamingdienst, of een ander abonnementsgebaseerd product of dienst."	persoon die een abonnement heeft op een dienst of product, zoals een krant, tijdschrift, telefoondienst, kabelmaatschappij, streamingdienst, of een ander abonnementsgebaseerd product of dienst.	0.7082717418670654	0.7048248052597046	0.7065441012382507	0.6562946438789368	0.8339402675628662	0.9310852289199829
absint	substantief	1.0	2380	2381	meestal groene likeur, bereid op basis van o.a. alsem en anijs	kruidenlikeur	Absint is een kruidenlikeur die traditioneel gemaakt wordt met een combinatie van verschillende kruiden, waaronder alsem (Artemisia absinthium), anijs (Pimpinella anisum), venkel (Foeniculum vulgare), en soms andere kruiden zoals hyssop (Hyssopus officinalis) en zoethout (Glycyrrhiza glabra). Het staat bekend om zijn anijsachtige smaak en wordt vaak geserveerd met een suikerklontje om de bittere smaak te verzachten. Absint heeft een rijke geschiedenis en was ooit verboden vanwege de hallucinogene eigenschappen van het hoofdbestanddeel, thujon, dat uit de alsem wordt gewonnen. Tegenwoordig is absint in veel landen weer legaal en wordt het geproduceerd volgens strikte regelgeving om de veiligheid van de consument te waarborgen.	Absint is een kruidenlikeur die traditioneel gemaakt wordt met een combinatie van verschillende kruiden, waaronder alsem (Artemisia absinthium), anijs (Pimpinella anisum), venkel (Foeniculum vulgare), en soms andere kruiden zoals hyssop (Hyssopus officinalis) en zoethout (Glycyrrhiza glabra). Het staat bekend om zijn anijsachtige smaak en wordt vaak geserveerd met een suikerklontje om de bittere smaak te verzachten. Absint heeft een rijke geschiedenis en was ooit verboden vanwege de hallucinogene eigenschappen van het hoofdbestanddeel, thujon, dat uit de alsem wordt gewonnen. Tegenwoordig is absint in veel landen weer legaal en wordt het geproduceerd volgens strikte regelgeving om de veiligheid van de consument te waarborgen.	0.583767294883728	0.6868903040885925	0.6311442852020264	0.6728236079216003	0.778174102306366	0.1634114682674408
