Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
ad-hocbeslissing	substantief	1.0	366929	366936	beslissing die ter plekke, onmiddellijk, zonder gepland te zijn genomen wordt voor een speciale gelegenheid of in een speciaal geval, maar niet structureel van aard is	gelegenheidsbeslissing	beslissing die men neemt bij een bepaalde gelegenheid of bij een bepaalde kwestie	0.8295608758926392	0.7072091102600098	0.7635143995285034	0.6355007886886597	0.6478182673454285	0.801543653011322
ADIV	substantief	1.0	326937	326943	Algemene Dienst Inlichting en Veiligheid, Belgische dienst die onderzoek doet naar en inlichtingen verzamelt over militaire zaken	Algemene Dienst Inlichting en Veiligheid	Algemene Dienst Inlichting en Veiligheid, samengevoegde organisatie van de Algemene Inlichtingendienst (AID) en de Militaire Inlichtingen- en Veiligheidsdienst (MIVD)	0.7279833555221558	0.7601619362831116	0.7437247633934021	0.7789645195007324	0.7174013257026672	0.7358388900756836
administratief recht	verbinding	1.0	904577	904578	het geheel van rechtsregels omtrent de organisatie, de bevoegdheden en de werking van de uitvoerende macht, het bestuur	bestuursrecht	deel van het recht dat zich bezighoudt met de organisatie van de uitvoering van besluiten door de uitvoerende macht	0.770587682723999	0.7719744443893433	0.7712804675102234	0.8260842561721802	0.6432657241821289	0.8542195558547974
adoptiegezin	substantief	1.0	3533	300378	gezin dat een of meer kinderen adopteert of geadopteerd heeft	gezin met adoptiekinderen	gezin dat een of meer adoptiekinderen heeft	0.8756066560745239	0.807750403881073	0.8403109312057495	0.8451511859893799	0.799018383026123	0.9564787149429321
adoptiegezin	substantief	2.0	3533	301185	gezin dat als het ware is geadopteerd door derden en wordt geholpen op bijvoorbeeld financieel of sociaal-emotioneel gebied	gezin dat geadopteerd is	gezin dat een of meer kinderen heeft geadopteerd	0.7955278158187866	0.689303994178772	0.7386163473129272	0.6355050802230835	0.7367512583732605	0.4565676152706146
advertentieblad	substantief	1.0	3605	3606	blad, krantje dat uitsluitend of in ieder geval veel advertenties bevat, vaak gratis en meestal ook lokaal verspreid	blad met veel advertenties	blad dat vooral advertenties bevat	0.8644591569900513	0.6851723194122314	0.7644443511962891	0.7542068362236023	0.7969998121261597	0.9276725053787231
advertentieblad	substantief	2.0	3605	599222	roepnaam van het officiële publicatieblad van de Surinaamse overheid	publicatieblad van de Surinaamse overheid	publicatieblad van de overheid in Suriname	0.8290186524391174	0.7660633325576782	0.796298623085022	0.8713095188140869	0.6853334903717041	0.8837844133377075
aed-toestel	substantief	1.0	873214	873215	draagbaar EHBO-apparaat dat bij een acute hartstilstand het hartritme analyseert en als er sprake is van een verstoord hartritme dit herstelt door een elektrische schok te geven	draagbaar apparaat dat hartritme herstelt	draagbaar EHBO-apparaat dat bij een acute hartstilstand het hartritme analyseert en als er sprake is van een verstoord hartritme dit herstelt door een elektrische schok	0.9876051545143127	0.975082278251648	0.9813037514686584	0.9178412556648254	0.7475076913833618	0.9548957347869873
afbestelling	substantief	1.0	448587	596917	het laten weten dat men alsnog van de bestelling van iets afziet	het afzien van een bestelling	het afzien van het plaatsen van een bestelling	0.7701828479766846	0.7146506309509277	0.7413782477378845	0.7796973586082458	0.7464594841003418	0.8893017172813416
affiliate marketing	substantief	1.0	967474	967477	vorm van internetmarketing waarbij een internetbedrijf gebruikmaakt van een zogeheten affiliate of affiliaat , een partneronderneming die op haar website, blog, socialemediakanaal etc. de producten van het internetbedrijf promoot in ruil voor commissie per hieruit voortvloeiende transactie	internetmarketing mbv een affiliaat	vorm van internetmarketing waarbij men gebruikmaakt van een zogeheten affiliaat	0.8901451230049133	0.6898057460784912	0.7772738337516785	0.6770139932632446	0.7456918358802795	0.8532525300979614
afgezant	substantief	1.0	4033	4034	iemand, meestal een diplomaat, die door een vorst, een staatshoofd of een ander machtig persoon of door een staat, een regering of een internationale politieke organisatie als de VN of de EU, met een bepaalde opdracht of een bepaald bericht naar een andere vorst, een ander staatshoofd, een andere staat of regering wordt gezonden of wordt afgevaardigd	diplomaat afgevaardigde	iemand die voor zijn beroep of uit liefhebberij deelneemt aan diplomatieke of politieke besprekingen in het kader van internationale betrekkingen iemand die voor zijn beroep of uit liefhebberij deelneemt aan besprekingen in het kader van internationale betrekkingen	0.6119682788848877	0.6041489243507385	0.6080334782600403	0.43100816011428833	0.7765220999717712	0.20673277974128723
afgezant	substantief	2.0	4033	4035	iemand die pretendeert door God of een god gezonden te zijn	religieuze boodschapper	iemand die als boodschapper optreedt voor een geloofsgemeenschap	0.7089746594429016	0.7390683889389038	0.7237087488174438	0.628129780292511	0.7810832262039185	0.5124526023864746
afgezant	substantief	1.1	4033	4036	iemand die namens iemand of iets wordt afgevaardigd	afgevaardigde	iemand die als afgevaardigde optreedt	0.832219123840332	0.803834080696106	0.8177803754806519	0.766147792339325	0.746641218662262	0.8937726020812988
Afghaans	adjectief	1.0	4059	4060	kenmerkend voor Afghanistan	van, uit, in Afghanistan	van het Afghaanse volk	0.6996518969535828	0.6866345405578613	0.6930820345878601	0.6753395199775696	0.4964856505393982	0.684502363204956
Afghaans	substantief	2.0	4059	509250	tot het Indo-Iraans en de Indo-Europese taalfamilie behorende taal die in Afghanistan gesproken en geschreven wordt	taal van Afghanistan	taal die in Afghanistan gesproken wordt	0.9153943657875061	0.7142090201377869	0.8023828268051147	0.6154781579971313	0.7591055035591125	0.7128797769546509
Afghaans	adjectief	3.0	4059	509268	behorend tot het Afghaans, de taal die in Afghanistan gesproken en geschreven wordt	van, in het Afghaans	van het Afghaans	0.8230060338973999	0.6748102307319641	0.7415767908096313	0.5471768379211426	0.6056694984436035	0.5359965562820435
afgrijselijk	adjectief	1.0	4093	4094	in hoge mate afschuwelijk of verschrikkelijk verschrikkelijk lelijk	afgrijzen opwekkend verschrikkelijk lelijk	afgrijzen opwekkend verschrikkelijk lelijk verschrikkelijk lelijk	0.7995209693908691	0.7851821184158325	0.7922866940498352	0.8354427218437195	0.46758514642715454	0.7940754890441895
afkeuringswaardig	adjectief	1.0	195699	195701	door zijn kwaliteiten of eigenschappen afkeuring verdienend	afkeurenswaardig	waard om afgekeurd te worden	0.6984618902206421	0.6628003120422363	0.6801639795303345	0.5513117909431458	0.5265544056892395	0.7749028205871582
afkoken	werkwoord	1.0	410941	886403	door verhitting in een kokende vloeistof gaar of bruikbaar maken	iets koken totdat het gaar is	het koken van iets totdat het gaar is	0.7366855144500732	0.6700762510299683	0.7018039226531982	0.6949781775474548	0.7798994183540344	0.9027498960494995
afkoken	werkwoord	3.0	410941	886404	koken totdat het helemaal schoon is	schoon koken	schoon koken door het koken van een mengsel van water en afvalstoffen	0.6909072399139404	0.7453503608703613	0.7170969843864441	0.4870646893978119	0.4370202124118805	0.5196902751922607
afkoken	werkwoord	4.0	410941	886419	met zuur of een mengsel van zuur en water schoonbranden	met zuur schoonbranden	iets met zuur schoonbranden	0.8494360446929932	0.7436279058456421	0.7930181622505188	0.4442223012447357	0.40249329805374146	0.731420636177063
AFM	substantief	1.0	4313	4314	Autoriteit Financiële Markten, Nederlandse instantie die toezicht houdt op de instellingen en personen die werkzaam zijn in de financiële markten, zoals accountants, banken, beurzen, pensioenfondsen, verzekeringsmaatschappijen en andere financiële dienstverleners	Autoriteit Financiële Markten	Autoriteit Financiële Markten, financiële toezichthouder in Nederland	0.8377606868743896	0.6613115072250366	0.7391515374183655	0.6378968358039856	0.7119768261909485	0.8377394676208496
AFM	substantief	2.0	4313	670282	(Engels) acute flaccid myelitis , te vertalen als 'acute slappe verlamming door ruggenmergontsteking', ernstige, vooral bij kinderen onder de negen jaar voorkomende ziekte die op polio lijkt, met verkoudheidsklachten begint en verlamming van de ledematen en soms ook van het middenrif tot gevolg heeft	acute flaccid myelitis	acute flaccid myelitis, ernstige, maar zeldzame aandoening die wordt veroorzaakt door een bacteriële infectie van het centrale zenuwstelsel, waardoor verlammingsverschijnselen optreden	0.7387849688529968	0.7026896476745605	0.7202853560447693	0.6724779009819031	0.7252230048179626	0.6645312309265137
afrekencultuur	substantief	1.0	4441	4442	cultuur waarin personen, instellingen of organisaties die een bepaalde verantwoordelijkheid dragen, worden afgerekend op hun prestaties	cultuur waarin wordt afgerekend op prestaties	cultuur binnen een organisatie of bedrijfstak waarin de prestaties van mensen centraal staan en niet zozeer hun persoonlijkheid	0.7214739322662354	0.7391155958175659	0.730188250541687	0.7177807092666626	0.7231944799423218	0.9184743165969849
afrotsen	werkwoord	1.0	330343	330344	met enige snelheid doortrekken	snel doorkruisen	snel doorkruisen, vooral in het verkeer	0.7205312848091125	0.7559840679168701	0.7378320693969727	0.45663490891456604	0.3948923349380493	0.7006310820579529
afrotsen	werkwoord	2.0	330343	330346	langsgaan bij	aflopen	zich ergens van af zetten	0.7287470102310181	0.7608362436294556	0.7444459795951843	0.4422362446784973	0.44948163628578186	0.5200657844543457
afscheidspremie	substantief	1.0	4558	4559	extra premie die aan een werknemer wordt uitbetaald bij ontslag en die bovenop de wettelijk verplichte ontslagvergoeding komt	premie bij ontslag	premie die een werknemer bij ontslag ontvangt	0.8709425926208496	0.7619074583053589	0.8127846121788025	0.8488340973854065	0.7851629257202148	0.9373083114624023
afstandsmoeder	substantief	1.0	4739	4740	moeder die een of meer kinderen heeft afgestaan voor adoptie	moeder die kinderen afstaat	moeder die afstand doet van een of meer kinderen die zij heeft voortgebracht	0.8260536193847656	0.8376495838165283	0.8318111896514893	0.7272828221321106	0.6597597002983093	0.7934256792068481
afstudeerhotel	substantief	1.0	552075	552076	hotel bestemd voor afstuderende studenten die zijn vastgelopen en extra hulp en begeleiding nodig hebben bij de laatste fase van hun studie, meestal de eindscriptie, waarbij zij eerst een intakegesprek hebben, vervolgens drie dagen in het hotel verblijven en daarna concrete opdrachten krijgen, waarna de sessie, die in totaal vijf weken duurt, uiteindelijk wordt besloten met een verblijf van twee dagen in het hotel	hotel voor afstudeerders	hotel waarin afstudeerders van een hogeschool of universiteit tijdelijk tegen betaling van een gering bedrag een kamer kunnen huren	0.6703522205352783	0.6193934679031372	0.6438661813735962	0.5644185543060303	0.7897930145263672	0.5746945142745972
afstudeerjaar	substantief	1.0	4809	239730	jaar waarin iemand afstudeert of afgestudeerd is	jaar van afstuderen	jaar waarin iemand afstudeert	0.9295188784599304	0.8607258796691895	0.8938005566596985	0.833243727684021	0.7053279280662537	0.9405887126922607
afterclub	substantief	1.0	4852	4853	club, uitgaansgelegenheid, meestal een dansgelegenheid, waar men nog terechtkan nadat andere clubs of uitgaansgelegenheden al gesloten zijn	uitgaansgelegenheid voor na het uitgaan	uitgaansgelegenheid die na sluiting van een andere uitgaansgelegenheid open blijft en waar men daar vervolgens naartoe gaat	0.775019109249115	0.7739074230194092	0.7744628190994263	0.7551926374435425	0.5371959209442139	0.840535044670105
afvalpreventie	substantief	1.0	4967	4968	het gericht nemen van maatregelen en/of het doelbewust in acht nemen daarvan om het ontstaan van grote hoeveelheden afval te voorkomen	preventie van het ontstaan van veel afval	het gericht nemen van maatregelen en/of het doelbewust in acht nemen daarvan om het ontstaan van veel afval te voorkomen	0.9863578677177429	0.9515637159347534	0.9686484932899475	0.9150569438934326	0.7615715861320496	0.9551068544387817
afzadelen	werkwoord	1.0	479740	935397	het zadel van hun rug verwijderen	van het zadel ontdoen	van het zadel verwijderen	0.8882301449775696	0.8405991792678833	0.8637584447860718	0.8014803528785706	0.6348730325698853	0.7106307148933411
afzuigkap	substantief	1.0	5320	5321	apparaat voor het wegzuigen van damp en nare luchtjes, met name de damp en de lucht die vrijkomen bij het bereiden van voedsel, in keukens en andere ruimtes	apparaat om weg te zuigen	apparaat dat wordt gebruikt om weg te zuigen	0.791203498840332	0.6661123037338257	0.7232892513275146	0.35322776436805725	0.6658116579055786	0.4600033164024353
agendaseks	substantief	1.0	213951	213952	seks waarvoor een stel speciaal een afspraak heeft gemaakt, omdat hun leven zo druk is door carrière en/of kinderen dat het er spontaan niet van komt	seks volgens afspraak	seksuele handeling of geslachtsgemeenschap tussen twee of meer mensen, waarbij de betrokkenen een afspraak hebben gemaakt over de tijdstippen waarop zij beschikbaar zijn voor seksuele handelingen	0.6763471364974976	0.6876522898674011	0.6819528937339783	0.643155574798584	0.7776691317558289	0.4567491114139557
agnoste	substantief	1.0	5394	5395	vrouw die het niet mogelijk acht om het bestaan of niet-bestaan van hogere machten aan te tonen	vrouwelijke agnost	vrouw die niet gelooft in een hogere macht of een hiernamaals	0.7777416706085205	0.74200439453125	0.7594528794288635	0.6904051899909973	0.737026035785675	0.8362150192260742
agressiecoach	substantief	1.0	5433	5434	coach die zich voor zijn beroep bezighoudt met het begeleiden van mensen die gemakkelijk agressief gedrag vertonen of die werknemers leert om te gaan met agressief gedrag op de werkvloer	coach die zich bezighoudt met agressieproblemen	coach die zich bezighoudt met het begeleiden van mensen die agressieproblemen hebben	0.8948693871498108	0.774664580821991	0.8304396271705627	0.7876863479614258	0.7077826261520386	0.9275168180465698
agrotoerist	substantief	1.0	5466	5467	iemand die ter ontspanning of recreatie afreist naar het platteland om daar op een boerderij te verblijven en actief mee te helpen met de boer op het land	iemand die afreist naar en meehelpt op het platteland	iemand die afreist naar een bepaalde plaats of een bepaald land om daar mee te helpen op het platteland	0.8472162485122681	0.7718451619148254	0.8077763319015503	0.7140715718269348	0.6366824507713318	0.7959854602813721
aha-effect	substantief	1.0	392378	497659	effect dat optreedt als men na lang nadenken ineens de oplossing van een probleem voor zich ziet	effect bij oplossing van een probleem	effect dat optreedt bij het oplossen van een probleem, bijvoorbeeld doordat de oplossing van een probleem een gevoel van opluchting geeft	0.8187282085418701	0.7795192003250122	0.7986427545547485	0.7164129018783569	0.6803689002990723	0.9270591735839844
